ID,Tên xe,Dòng xe,Hãng,Xuất xứ,Số cửa,Số chỗ ngồi,Động cơ,Tình trạng,Năm sản xuất,Giá,Tỉnh
4834843,Xe LandRover Range Rover Autobiography LWB 3.0 2018,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe đã dùng,2018,7500000000,Hà Nội
4834848,Xe Mazda 2 1.5 AT 2016,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,365000000,Bình Dương
4834849,Xe Mitsubishi Attrage 1.2 CVT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,465000000,Phú Thọ
4834857,Xe Mitsubishi Triton 4x2 AT 2022,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe mới,2022,650000000,Phú Thọ
4834871,Xe Mercedes Benz S class S450L 2020,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,3600000000,Hà Nội
4834872,Xe Hyundai Accent 1.4 AT Đặc Biệt 2021,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2021,539000000,Hải Phòng
4834887,Xe Ford Focus Titanium 1.5L 2017,Sedan,Ford,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,500000000,TP HCM
4834890,Xe Ford EcoSport Titanium 1.5L AT 2016,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2016,396000000,Khánh Hòa
4834892,Xe Honda Brio RS 2021,Hatchback,Honda,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,425000000,Vĩnh Phúc
4834897,Xe Kia Cerato 2.0 AT Premium 2019,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,559000000,Đồng Nai
4834902,Xe Nissan Quest 3.0 V6 1994,Van/Minivan,Nissan,Nhập khẩu,5,7,Xăng,Xe đã dùng,1994,138000000,TP HCM
4834906,Xe Mitsubishi Mirage 1.2 CVT Eco 2019,Hatchback,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe đã dùng,2019,330000000,TP HCM
4834912,Xe Hyundai i10 Grand 1.2 AT 2019,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,370000000,Hà Nội
4834913,Xe Hyundai SantaFe Premium 2.2L HTRAC 2020,SUV,Hyundai,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2020,990000000,TP HCM
4834916,Xe Hyundai Elantra 2.0 AT 2017,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,516000000,Hải Phòng
4834920,Xe Kia Sorento GATH 2016,SUV,Kia,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2016,560000000,Hà Nội
4834921,Xe Daewoo Espero 2.0 1995,Sedan,Daewoo,Nhập khẩu,4,5,Xăng,Xe đã dùng,1995,39000000,Tây Ninh
4834927,Xe Kia Seltos Premium 1.4 AT 2020,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2020,700000000,Hà Tĩnh
4834930,Xe Suzuki Swift GLX 1.2 AT 2019,Hatchback,Suzuki,Nhập khẩu,5,5,Xăng,Xe đã dùng,2019,480000000,Đà Nẵng
4834935,Xe Honda CRV L 2020,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2020,978000000,Hà Nội
4834939,Xe Nissan Teana 2.0 AT 2012,Sedan,Nissan,Nhập khẩu,4,5,Xăng,Xe đã dùng,2012,290000000,Hà Nội
4834941,Xe Peugeot 2008 Active 1.2 AT 2021,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,705000000,Bình Dương
4834947,Xe Jaguar XJ series XJL 5.0 Supercharged 2011,Sedan,Jaguar,Nhập khẩu,4,5,Xăng,Xe đã dùng,2011,1364000000,TP HCM
4834953,Xe Porsche Macan 2.0 2016,SUV,Porsche,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,2299000000,Hà Nội
4834965,Xe VinFast Fadil 1.4 AT Plus 2021,Hatchback,VinFast,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,355000000,Hải Phòng
4834972,Xe Mitsubishi Outlander 2.0 CVT Premium 2018,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2018,750000000,Đăk Lăk
4834974,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2020,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2020,785000000,Hải Phòng
4834977,Xe Kia Rio 1.4 AT 2016,Sedan,Kia,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,389000000,Hà Nội
4834978,Xe Kia Morning SLX 1.0 MT 2009,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2009,135000000,Hà Nội
4834980,Xe Mercedes Benz S class S450L 2019,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,3080000000,Hà Nội
4834991,Xe Ssangyong Rexton 2.7 AT 2005,SUV,Ssangyong,Nhập khẩu,5,7,Dầu,Xe đã dùng,2005,270000000,Hưng Yên
4834992,Xe Toyota Veloz Cross Top 1.5 CVT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,643000000,TP HCM
4834993,Xe Mini Cooper 3Dr 2014,Coupe,Mini,Nhập khẩu,3,4,Xăng,Xe đã dùng,2014,799000000,TP HCM
4834996,Xe Ford Everest 2.5L 4x2 AT 2009,SUV,Ford,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2009,275000000,Long An
4834999,Xe Toyota Veloz Cross 1.5 CVT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,603000000,TP HCM
4835000,Xe Mitsubishi Xpander 1.5 MT 2019,SUV,Mitsubishi,Nhập khẩu,4,7,Xăng,Xe đã dùng,2019,480000000,Bắc Ninh
4835001,Xe Mitsubishi Jolie SS 2005,SUV,Mitsubishi,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2005,135000000,Bà Rịa Vũng Tàu
4835006,Xe MG HS Trophy 2.0 AT AWD 2020,Crossover,MG,Nhập khẩu,5,5,Xăng,Xe đã dùng,2020,650000000,TP HCM
4835008,Xe Toyota Fortuner Legender 2.4L 4x2 AT 2022,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1139000000,TP HCM
4835014,Xe Thaco Ollin 2022,Truck,Thaco,Lắp ráp trong nước,2,3,Dầu,Xe đã dùng,2022,340000000,Quảng Nam
4835016,Xe Mercedes Benz E class E250 2019,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,1620000000,TP HCM
4835021,Xe Hyundai SantaFe 2.2L HTRAC 2020,SUV,Hyundai,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2020,999000000,Hà Nội
4835022,Xe Honda City 1.5TOP 2018,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,450000000,TP HCM
4835028,Xe Toyota Vios 1.5E 2017,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,380000000,Hải Dương
4835034,Xe Hyundai SantaFe Đặc biệt 2.5L HTRAC 2021,SUV,Hyundai,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2021,1098000000,Hà Nội
4835035,Xe Ford Everest 2.5L 4x2 AT 2014,SUV,Ford,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2014,540000000,Thái Bình
4835038,Xe Chevrolet Spark Lite Van 0.8 MT 2014,Van/Minivan,Chevrolet,Lắp ráp trong nước,5,2,Xăng,Xe đã dùng,2014,115000000,Đăk Lăk
4835039,Xe Daewoo Lacetti SE 2009,Sedan,Daewoo,Nhập khẩu,4,5,Xăng,Xe đã dùng,2009,188000000,Hải Phòng
4835041,Xe Ford Escape XLS 2.3L 4x2 AT 2012,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2012,360000000,TP HCM
4835045,Xe Toyota Camry 2.4G 2008,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2008,375000000,Hà Nội
4835046,Xe Mitsubishi Xpander 1.5 MT 2019,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe đã dùng,2019,460000000,Đà Nẵng
4835053,Xe Toyota Veloz Cross 1.5 CVT 2022,SUV,Toyota,Nhập khẩu,5,7,Xăng,Xe đã dùng,2022,688000000,Hà Nội
4835060,Xe Kia K3 Premium 1.6 AT 2022,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,650000000,Hà Nội
4835066,Xe Toyota Yaris 1.3 AT 2007,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2007,260000000,Nghệ An
4835071,Xe Mercedes Benz S class Maybach S450 4Matic 2018,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2018,4950000000,Hà Nội
4835086,Xe Kia K5 Premium 2.0 AT 2022,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,845000000,Bắc Giang
4835107,Xe Toyota Innova 2.0E 2016,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2016,495000000,Hải Dương
4835119,Xe Kia Seltos Premium 1.4 AT 2021,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,715000000,Hà Nội
4835123,Xe Ford Explorer Limited 2.3L EcoBoost 2020,SUV,Ford,Nhập khẩu,4,7,Xăng,Xe đã dùng,2020,1680000000,Hà Nội
4835130,Xe Mazda 3 1.5 AT 2018,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,556000000,Hà Nội
4835139,Xe Honda City 1.5 2018,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,455000000,Hà Nội
4835140,Xe Ford Tourneo Titanium 2.0 AT 2019,Van/Minivan,Ford,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2019,850000000,TP HCM
4835149,Xe Toyota Camry 3.0V 2005,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2005,240000000,Hà Nội
4835152,Xe Hyundai Tucson 2.0 ATH 2020,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2020,820000000,Hà Nội
4835154,Xe Honda City 1.5TOP 2020,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,520000000,An Giang
4835158,Xe Mazda 3 1.5 AT 2015,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,468000000,Hà Nội
4835162,Xe Lexus RX 350 2008,SUV,Lexus,Nhập khẩu,4,5,Xăng,Xe đã dùng,2008,750000000,Quảng Ngãi
4835187,Xe Hyundai SantaFe Huyndai 2021,SUV,Hyundai,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2021,1060000000,Hà Nội
4835214,Xe BMW 3 Series 320i Sport Line Plus 2021,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe mới,2021,1630000000,Hà Nội
4835221,Xe Mazda 3 1.6 AT 2012,Sedan,Mazda,Nhập khẩu,4,5,Xăng,Xe đã dùng,2012,318000000,Hà Nội
4835224,Xe Hyundai Tucson 2.0 ATH 2020,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2020,795000000,Thái Nguyên
4835225,Xe Kia Sedona 3.3L GATH 2016,Van/Minivan,Kia,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2016,655000000,Hà Nội
4835229,Xe Ford Everest 2.5L 4x2 MT 2009,SUV,Ford,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2009,365000000,Thanh Hóa
4835233,Xe Hyundai Getz 1.1 MT 2009,Hatchback,Hyundai,Nhập khẩu,5,5,Xăng,Xe đã dùng,2009,140000000,Bình Dương
4835256,Xe Honda City 1.5 AT 2014,Sedan,Honda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2014,358000000,Yên Bái
4835265,Xe Kia Seltos Premium 1.4 AT 2022,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,745000000,Hải Phòng
4835276,Xe Ford Everest Titanium 2.0L 4x4 AT 2021,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe đã dùng,2021,1160000000,TP HCM
4835277,Xe Mazda 3 1.5L Luxury 2022,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,655000000,Hải Phòng
4835280,Xe Ford Ranger XLS 2.2L 4x2 AT 2017,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2017,539000000,Hà Nội
4835286,Xe Hyundai Kona 1.6 Turbo 2019,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,589000000,Hải Phòng
4835303,Xe Mercedes Benz E class E200 2016,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,1080000000,Hà Nội
4835307,Xe Hyundai Accent 1.4 AT Đặc Biệt 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,494000000,TP HCM
4835318,Xe McLaren 650s Spider 2016,Convertible/Cabriolet,McLaren,Nhập khẩu,2,2,Xăng,Xe đã dùng,2016,5960000000,TP HCM
4835325,Xe Toyota Innova 2.0E 2014,Crossover,Toyota,Lắp ráp trong nước,4,8,Xăng,Xe đã dùng,2014,385000000,Bà Rịa Vũng Tàu
4835335,Xe Ford EcoSport Titanium 1.5L AT 2018,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,488000000,Bình Dương
4835338,Xe Ford EcoSport Titanium 1.5L AT 2017,SUV,Ford,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,435000000,Hà Nội
4835356,Xe Hyundai SantaFe 2.2L 2019,SUV,Hyundai,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2019,870000000,Hà Nội
4835362,Xe Mazda 2 1.5 AT 2018,Sedan,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,445000000,Hà Nội
4835391,Xe Chevrolet Spark LTZ 1.0 AT 2013,Hatchback,Chevrolet,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2013,205000000,Đà Nẵng
4835417,Xe Dongben DB1021 1.1 MT 2017,Truck,Dongben,Lắp ráp trong nước,2,2,Xăng,Xe đã dùng,2017,95000000,Bắc Ninh
4835423,Xe UAZ Hunter Land cruiser 1995,SUV,UAZ,Nhập khẩu,5,7,Dầu,Xe đã dùng,1995,120000000,Kon Tum
4835424,Xe Mazda CX5 2.5 AT 2WD 2018,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,800000000,TP HCM
4835436,Xe Ford Ranger XL 2.5L 4x4 MT 2010,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2010,265000000,Hà Nội
4835437,Xe Kia Rio 1.4 AT 2016,Sedan,Kia,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,399000000,Hà Nội
4835441,Xe Hyundai HD 650 2017,Truck,Hyundai,Lắp ráp trong nước,2,3,Dầu,Xe đã dùng,2017,540000000,Cần Thơ
4835450,Xe Suzuki Swift 1.4 AT 2013,Hatchback,Suzuki,Nhập khẩu,5,5,Xăng,Xe đã dùng,2013,315000000,Hà Nội
4835463,Xe Toyota Vios 1.3 Limo 2015,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,270000000,Hải Phòng
4835471,Xe Kia Optima 2.0 AT 2011,Sedan,Kia,Nhập khẩu,4,5,Xăng,Xe đã dùng,2011,365000000,Đồng Nai
4835486,Xe Mercedes Benz S class S550 4Matic 2012,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2012,1100000000,Hà Nội
4835487,Xe VinFast Lux SA 2.0 Nâng cao 2022,SUV,VinFast,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2022,960000000,Hà Nội
4835494,Xe Hyundai Accent 1.4 MT 2019,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,410000000,Bắc Giang
4835496,Xe Kia Sorento GATH 2.4L 2WD 2014,SUV,Kia,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2014,555000000,Hà Nội
4835517,Xe Lexus RX 350 2009,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2009,995000000,Hà Nội
4835525,Xe Toyota Yaris 1.3 AT 2010,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2010,310000000,Hải Phòng
4835559,Xe Kia Rio 1.4 AT 2014,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2014,355000000,Hà Nội
4835569,Xe Toyota Corolla altis 1.8G AT 2013,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2013,430000000,Hà Nội
4835570,Xe Hyundai Tucson 1.6 AT Turbo 2020,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2020,818000000,Hưng Yên
4835593,Xe Peugeot 3008 1.6 AT 2018,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,780000000,Hà Nội
4835594,Xe Mitsubishi Triton 4x2 AT Mivec Premium 2021,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe đã dùng,2021,659000000,Hà Nội
4835601,Xe Hyundai SantaFe 2.2L 2015,SUV,Hyundai,Lắp ráp trong nước,5,5,Dầu,Xe đã dùng,2015,650000000,Lào Cai
4835604,Xe Toyota Vios 1.5E CVT 2020,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,490000000,Hà Nội
4835605,Xe Ford Ranger XLS 2.2L 4x2 AT 2017,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2017,540000000,TP HCM
4835627,Xe Toyota Corolla altis 1.8G AT 2013,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2013,448000000,Hà Nội
4835628,Xe BMW 5 Series 528i GT 2016,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,1309000000,Hà Nội
4835629,Xe LandRover Range Rover Autobiography LWB Black Edition 2015,SUV,LandRover,Nhập khẩu,5,4,Xăng,Xe đã dùng,2015,5288000000,Hà Nội
4835632,Xe Mazda CX5 2.0 AT 2018,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,680000000,Hà Nội
4835638,Xe Mercedes Benz GLC 300 4Matic 2017,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2017,1300000000,Hà Nội
4835640,Xe Mercedes Benz C class C200 2014,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2014,550000000,Hà Nội
4835641,Xe Peugeot 3008 AT 2022,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,935000000,Lâm Đồng
4835642,Xe Porsche Panamera 4 Executive 2021,Sedan,Porsche,Nhập khẩu,4,4,Xăng,Xe đã dùng,2021,7600000000,Hà Nội
4835698,Xe Mazda 3 1.5L Luxury 2019,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,555000000,Đồng Nai
4835699,Xe Mercedes Benz G class G63 AMG 2014,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2014,10999000000,TP HCM
4835720,Xe Mercedes Benz GLA class GLA 250 4Matic 2019,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2019,1300000000,Bình Dương
4835743,Xe Toyota Corolla Cross 1.8V 2022,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2022,859000000,Hải Phòng
4835746,Xe Lexus GX 470 2007,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2007,790000000,TP HCM
4835747,Xe Mazda 3 1.5 AT 2018,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,519000000,Hải Phòng
4835756,Xe Toyota Corolla altis 1.8G AT 2016,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,500000000,Lâm Đồng
4835760,Xe Toyota Corolla altis 1.3J MT 2002,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2002,178000000,Cần Thơ
4835768,Xe Toyota Vios 1.5G 2020,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,515000000,Bắc Giang
4835770,Xe Toyota Camry LE 2.5 2011,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe đã dùng,2011,630000000,Hà Nội
4835780,Xe Mazda CX5 Luxury 2.0 AT 2021,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,799000000,Hải Phòng
4835786,Xe Toyota Yaris 1.5G 2019,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2019,630000000,TP HCM
4835788,Xe Lexus ES 250 2021,Sedan,Lexus,Nhập khẩu,4,5,Xăng,Xe đã dùng,2021,2390000000,Hà Nội
4835795,Xe Toyota Zace GL 2003,SUV,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2003,155000000,Đồng Nai
4835807,Xe Hyundai SantaFe 2.4L 4WD 2013,SUV,Hyundai,Nhập khẩu,5,7,Xăng,Xe đã dùng,2013,650000000,TP HCM
4835810,Xe Chevrolet Spark Van 1.0 AT 2012,Van/Minivan,Chevrolet,Nhập khẩu,5,2,Xăng,Xe đã dùng,2012,165000000,TP HCM
4835813,Xe Hyundai Elantra 1.6 AT 2018,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,488000000,Đà Nẵng
4835817,Xe Hyundai Elantra 1.8 AT 2013,Sedan,Hyundai,Nhập khẩu,4,5,Xăng,Xe đã dùng,2013,350000000,Đà Nẵng
4835823,Xe Honda CRV L 2021,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2021,990000000,Hà Nội
4835831,Xe Toyota Fortuner 2.5G 2016,SUV,Toyota,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2016,680000000,Quảng Nam
4835837,Xe Toyota Vios 1.5E MT 2019,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,390000000,Đăk Lăk
4835842,Xe Toyota Alphard Executive Lounge 2019,Van/Minivan,Toyota,Nhập khẩu,5,7,Xăng,Xe đã dùng,2019,3900000000,Hà Nội
4835845,Xe Honda Jazz RS 2018,Hatchback,Honda,Nhập khẩu,5,5,Xăng,Xe đã dùng,2018,439000000,TP HCM
4835846,Xe Mercedes Benz S class S550 2007,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2007,590000000,Hà Nội
4835855,Xe Honda Jazz RS 2018,Hatchback,Honda,Nhập khẩu,5,5,Xăng,Xe đã dùng,2018,439000000,TP HCM
4835864,Xe Mercedes Benz S class S550 2006,Sedan,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2006,779000000,TP HCM
4835871,Xe Hyundai Starex Van 2.5 MT 2005,Van/Minivan,Hyundai,Nhập khẩu,4,6,Dầu,Xe đã dùng,2005,129000000,Hải Phòng
4835875,Xe Toyota Innova 2.0G 2019,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2019,680000000,Cần Thơ
4835879,Xe Mercedes Benz E class E180 2020,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,1500000000,Đồng Nai
4835894,Xe Toyota Corolla altis 1.8G MT 2009,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2009,280000000,Bình Dương
4835897,Xe Toyota Corolla Cross 1.8V 2022,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2022,795000000,Hà Nội
4835906,Xe Chevrolet Cruze LS 1.6 MT 2015,Sedan,Chevrolet,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,280000000,Bình Dương
4835914,Xe Toyota Fortuner 2.5G 2016,SUV,Toyota,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2016,599000000,Bình Dương
4835922,Xe Hyundai Avante 1.6 MT 2016,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,279000000,Bình Dương
4835924,Xe Toyota Corolla XLi 1.8 AT 2003,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe đã dùng,2003,175000000,Đà Nẵng
4835930,Xe Ford Transit Tiêu chuẩn 2023,Van/Minivan,Ford,Lắp ráp trong nước,4,16,Dầu,Xe mới,2023,849000000,TP HCM
4835931,Xe Hyundai Accent 1.4 AT 2015,Hatchback,Hyundai,Nhập khẩu,5,5,Xăng,Xe đã dùng,2015,360000000,Hải Phòng
4835935,Xe Mazda 2 1.5 AT 2018,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,444000000,Hà Nội
4835938,Xe Ford Focus Trend 1.5L 2019,Hatchback,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,500000000,Đà Nẵng
4835941,Xe Hyundai SantaFe Cao cấp 2.2L HTRAC 2021,SUV,Hyundai,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2021,1060000000,Hà Nội
4835953,Xe Hyundai SantaFe 2.2L HTRAC 2020,SUV,Hyundai,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2020,1020000000,Hà Nội
4835970,Xe Kia K3000S 2012,Truck,Kia,Nhập khẩu,2,3,Dầu,Xe đã dùng,2012,200000000,Thanh Hóa
4835979,Xe BMW 7 Series 730Li 2018,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe đã dùng,2018,2799000000,Hà Nội
4835985,Xe Chevrolet Spark Duo Van 1.2 MT 2016,Van/Minivan,Chevrolet,Lắp ráp trong nước,5,2,Xăng,Xe đã dùng,2016,155000000,Thái Nguyên
4835995,Xe Toyota Fortuner 2.5G 2016,SUV,Toyota,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2016,660000000,Hà Nội
4836011,Xe Toyota Veloz Cross Top 1.5 CVT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,645000000,Hà Nội
4836018,Xe Toyota Vios 1.5G 2020,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,525000000,Hà Nội
4836022,Xe Mercedes Benz C class C300 AMG 2015,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,930000000,Hà Nội
4836026,Xe Hyundai Kona 1.6 Turbo 2019,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,650000000,TP HCM
4836044,Xe Honda CRV L 2018,SUV,Honda,Nhập khẩu,4,7,Xăng,Xe đã dùng,2018,850000000,Hà Nội
4836045,Xe Hyundai SantaFe Premium 2.4L HTRAC 2020,SUV,Hyundai,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2020,935000000,Hà Nội
4836046,Xe Daewoo Matiz Joy 0.8 AT 2009,Hatchback,Daewoo,Nhập khẩu,5,5,Xăng,Xe đã dùng,2009,150000000,Hải Dương
